e_form,mu_b,vpa,gap pbe,a,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-2.801,0.2,12.693,0.0,5.583,90.0,90.0,90.0,3.522,8.0,56.0,48.0,20.6,15.12,8.0,9.0,87.0,78.0,63.2,28.560000000000002,87.0,15.9994,137.327,121.3276,47.253339999999994,37.50472799999999,15.9994,54.8,2183.0,2128.2,669.48,737.616,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,215.0,149.0,113.2,56.64000000000001,66.0,0.89,3.44,2.55,2.568,1.0463999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.7600000000000002,2.0,9.105,63.59,54.485,20.783,17.1228,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,4,6,3.3806170189140663
-2.8,0.4,10.803,0.605,5.334,90.0,90.0,90.0,2.113,8.0,63.0,55.0,22.2,17.04,8.0,25.0,87.0,62.0,67.0,24.0,87.0,15.9994,151.964,135.9646,50.39166,41.270712,15.9994,54.8,2180.0,2125.2,687.88,759.696,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,107.0,49.2,66.0,1.185,3.44,2.255,2.633,0.9684000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,6.0,9.0,3.0,6.6,0.9599999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,3.8,2.16,2.0,9.105,36.46,27.355,14.993,8.5868,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,3,5,3.2732683535398857
-2.799,0.042,9.515,0.0,3.311,90.0,90.0,90.0,-0.941,4.0,66.0,62.0,18.8,18.880000000000003,8.0,31.0,87.0,56.0,71.8,18.240000000000002,87.0,9.012182,162.5,153.487818,43.9020764,47.43916944,15.9994,54.8,1685.0,1630.2,681.88,752.4960000000001,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,192.0,126.0,97.2,37.92,66.0,1.22,3.44,2.2199999999999998,2.622,0.9815999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,12.0,10.0,6.4,2.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,4.0,4.0,2.0,0.8,2.0,7.89,31.24,23.349999999999998,13.288999999999998,7.180399999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-2.799,0.6,14.555,1.635,6.143,55.2,55.2,55.2,-5.258,8.0,62.0,54.0,22.0,16.8,8.0,23.0,87.0,64.0,66.6,24.48,87.0,15.9994,150.36,134.3606,50.07086,40.885752000000004,15.9994,54.8,2180.0,2125.2,737.88,819.6959999999999,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,107.0,49.2,66.0,1.17,3.44,2.27,2.63,0.9719999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,6.0,6.0,1.2,1.92,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,4.0,2.4,2.0,9.105,33.23,24.124999999999996,14.347,7.553199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,-2,3,5,3.2732683535398857
-2.799,1.0,15.101,1.347,5.363,90.0,90.0,90.0,0.763,8.0,94.0,86.0,29.8,26.160000000000004,8.0,24.0,87.0,63.0,71.8,19.12,87.0,15.9994,244.0,228.0006,72.34424,68.66230399999999,15.9994,54.8,913.0,858.2,276.062,265.5144,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,187.0,121.0,101.4,42.480000000000004,66.0,1.28,3.44,2.16,2.682,0.9096,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,6.0,6.0,1.2,1.92,0.0,6.0,13.0,7.0,7.8,2.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,18.8575,9.752500000000001,12.8505,4.4946,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180036375,0.3180036375,0.0636007275,0.10176116399999999,0.0,11.0,64.0,53.0,22.2,16.72,12.0,-2,4,6,3.3806170189140663
-2.798,0.0,16.091,1.371,4.317,90.0,90.0,90.0,0.203,8.0,64.0,56.0,25.4,20.880000000000003,8.0,12.0,87.0,75.0,60.0,32.4,87.0,15.9994,157.25,141.2506,58.83081,51.397692000000006,15.9994,54.8,1799.0,1744.2,709.88,786.096,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,196.0,130.0,116.8,60.959999999999994,66.0,1.2,3.44,2.24,2.548,1.0704,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,3.0,10.0,7.0,6.2,1.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,16.0,14.0,6.2,5.040000000000001,2.0,9.105,32.365,23.26,18.345999999999997,11.0892,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-2.797,0.0,12.094,0.0,5.503,90.0,90.0,90.0,4.772,8.0,74.0,66.0,32.2,29.04,8.0,25.0,87.0,62.0,67.4,23.52,87.0,15.9994,183.84,167.8406,76.76043999999999,72.913248,15.9994,54.8,3695.0,3640.2,990.8799999999999,1123.2959999999998,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,111.6,54.720000000000006,66.0,1.185,3.44,2.255,2.773,0.8004,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,14.0,14.0,4.2,5.040000000000001,0.0,6.0,20.0,14.0,9.4,4.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,3.8,2.16,2.0,9.105,36.46,27.355,15.965,8.232,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,3,5,3.2732683535398857
-2.797,0.0,16.975,1.365,4.395,90.0,90.0,90.0,3.393,8.0,62.0,54.0,29.4,25.679999999999996,8.0,21.0,87.0,66.0,61.0,31.2,87.0,15.9994,150.36,134.3606,68.67164,63.20668800000001,15.9994,54.8,1373.0,1318.2,576.48,626.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,199.0,133.0,119.0,63.6,66.0,1.155,3.44,2.285,2.529,1.0932,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,2.6399999999999997,0.0,6.0,8.0,2.0,6.6,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.4,4.08,0.0,2.0,9.0,7.0,4.6,3.12,2.0,9.105,33.8425,24.7375,18.877499999999998,11.726999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-2.796,0.93,16.916,0.0,4.39,90.0,90.0,90.0,2.71,8.0,94.0,86.0,35.6,33.120000000000005,8.0,19.0,87.0,68.0,60.8,31.439999999999998,87.0,15.9994,244.0,228.0006,87.24803999999999,85.498368,15.9994,54.8,1294.0,1239.2,474.28000000000003,503.37600000000003,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,201.0,135.0,117.2,61.44000000000001,66.0,1.14,3.44,2.3,2.548,1.0704,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.4,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.6,4.32,0.0,2.0,10.0,8.0,4.8,3.3599999999999994,2.0,9.105,34.81,25.705000000000002,16.041,8.3232,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180036375,0.3180036375,0.0636007275,0.10176116399999999,0.0,11.0,194.0,183.0,48.2,58.32000000000001,12.0,-2,4,6,3.3806170189140663
-2.792,0.2,15.159,0.0,4.232,90.0,90.0,90.0,-1.429,8.0,70.0,62.0,32.2,29.04,8.0,33.0,87.0,54.0,66.6,24.48,87.0,15.9994,173.054,157.0546,77.196504,73.4365248,15.9994,54.8,1747.0,1692.2,600.6800000000001,655.056,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,192.0,126.0,115.4,59.279999999999994,66.0,1.23,3.44,2.21,2.5620000000000003,1.0535999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,5.0,6.0,0.0,6.0,16.0,10.0,9.4,4.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,3.0,3.0,1.8,0.72,2.0,9.105,34.12,25.014999999999997,18.43366666666,11.194399999991997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-2.791,-0.001,17.807,0.304,5.529,90.0,90.0,90.0,-3.556,8.0,73.0,65.0,30.6,27.120000000000005,8.0,9.0,87.0,78.0,63.6,28.079999999999995,87.0,15.9994,180.94788,164.94848,73.254616,68.7062592,15.9994,54.8,3290.0,3235.2,890.8799999999999,1003.2959999999999,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,116.6,60.720000000000006,66.0,0.89,3.44,2.55,2.5420000000000003,1.0776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,19.0,17.0,7.8,4.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.7600000000000002,2.0,9.105,63.59,54.485,21.805,16.714,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,4,6,3.3806170189140663
-2.791,0.6,15.753,0.0,4.287,90.0,90.0,90.0,2.554,8.0,92.0,84.0,31.0,27.6,8.0,12.0,87.0,75.0,58.6,34.08,87.0,15.9994,238.02891,222.02951,74.986592,70.7846304,15.9994,54.8,1799.0,1744.2,674.28,743.376,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,196.0,130.0,116.8,60.959999999999994,66.0,1.22,3.44,2.2199999999999998,2.584,1.0272000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,6.0,3.0,5.4,0.9599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,20.0,18.0,7.0,6.0,2.0,9.105,32.365,23.26,15.940999999999999,8.203199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.6,55.92,12.0,-2,3,5,3.2732683535398857
-2.791,0.201,13.692,0.702,5.61,90.0,90.0,90.0,-3.15,8.0,61.0,53.0,19.4,16.639999999999997,8.0,21.0,87.0,66.0,70.0,20.4,87.0,15.9994,145.0,129.0006,43.46064,40.61574399999999,15.9994,54.8,1373.0,1318.2,492.08000000000004,524.7360000000001,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,199.0,133.0,107.6,49.92,66.0,1.155,3.44,2.285,2.557,1.0596,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,7.0,5.0,5.4,1.3599999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,33.8425,24.7375,16.8095,9.2454,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-2.79,0.6,16.754,1.802,6.388,56.1,56.1,56.1,-4.273,8.0,89.0,81.0,27.4,24.639999999999997,8.0,14.0,87.0,73.0,64.8,26.639999999999997,87.0,15.9994,227.0,211.0006,65.39886,64.640456,15.9994,54.8,2180.0,2125.2,733.48,814.4159999999999,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,215.0,149.0,110.4,53.279999999999994,66.0,1.1,3.44,2.34,2.616,0.9888,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.4,0.9599999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.2,2.6399999999999997,2.0,9.105,44.5125,35.4075,16.6035,11.1636,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,3,5,3.2732683535398857
-2.79,0.8,15.29,0.55,5.749,66.4,66.4,66.4,-0.811,8.0,93.0,85.0,38.0,36.0,8.0,22.0,87.0,65.0,66.2,24.96,87.0,15.9994,237.0,221.0006,93.189216,92.6277792,15.9994,54.8,3290.0,3235.2,874.28,983.3760000000002,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,190.0,124.0,111.6,54.720000000000006,66.0,1.36,3.44,2.08,2.636,0.9648,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.8,0.9600000000000002,0.0,0.0,14.0,14.0,3.6,4.32,0.0,6.0,19.0,13.0,8.8,4.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.2,3.8400000000000007,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,6.4,5.279999999999999,2.0,9.105,18.45375,9.348749999999999,12.777750000000001,4.4073,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.4,65.44000000000001,12.0,0,0,0,0.0
-2.789,0.0,16.035,1.31,4.312,90.0,90.0,90.0,0.097,8.0,66.0,58.0,30.8,27.360000000000003,8.0,27.0,87.0,60.0,63.8,27.839999999999996,87.0,15.9994,162.5,146.5006,73.54964,69.06028799999999,15.9994,54.8,1685.0,1630.2,687.08,758.7360000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,196.0,130.0,117.2,61.44000000000001,66.0,1.2,3.44,2.24,2.548,1.0704,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,3.4,4.08,0.0,6.0,12.0,6.0,8.0,2.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,7.0,7.0,2.2,2.6399999999999997,0.0,2.0,16.0,14.0,5.2,4.32,2.0,9.105,32.05,22.944999999999997,18.121,10.819199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-2.789,1.0,11.17,1.206,5.264,90.0,90.0,90.0,3.094,8.0,67.0,59.0,23.4,18.48,8.0,33.0,87.0,54.0,69.8,20.64,87.0,15.9994,164.93032,148.93092,53.75470399999999,45.3063648,15.9994,54.8,1811.0,1756.2,744.48,827.616,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,192.0,126.0,104.4,46.08,66.0,1.23,3.44,2.21,2.676,0.9168,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,6.0,13.0,7.0,7.8,2.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,4.0,2.0,2.6,0.72,2.0,9.105,30.7333333333,21.6283333333,13.75566666666,6.791066666655999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-2.789,0.4,10.367,0.578,5.191,90.0,90.0,90.0,1.718,8.0,70.0,62.0,23.6,18.72,8.0,39.0,87.0,48.0,69.8,20.64,87.0,15.9994,173.054,157.0546,54.60966,47.377736000000006,15.9994,54.8,2180.0,2125.2,687.28,758.976,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,187.0,121.0,104.8,46.56,66.0,1.26,3.44,2.1799999999999997,2.648,0.9503999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,16.0,10.0,8.0,3.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,1.44,2.0,9.105,34.12,25.014999999999997,14.525,7.837999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,3,5,3.2732683535398857
